open,high,low,close,volume,rsi,macd,macd_signal,ema_20,sma_50,bollinger_m,bollinger_h,bollinger_l,adx,obv
2662.01,2716.74,2560.0,2602.6,1465.2721,50.270160828268274,12.179438139753984,9.909081446995767,2605.7980956914535,2585.6967999999997,2597.3295,2660.0221941436466,2534.636805856353,9.752983193645047,-21507.658599999995
2602.93,2648.13,2509.0,2522.48,1623.0466,39.51378232177473,3.9956725450992963,8.726399666616473,2597.8630389589343,2585.0456,2595.3075,2664.572980255238,2526.042019744762,9.821306553694509,-23130.705199999997
2522.79,2547.51,2502.5,2546.32,802.7907,43.39493802164269,-0.5598779640472458,6.86914414048373,2592.9541781057023,2585.1586,2594.861,2665.259463591109,2524.4625364088906,10.015619852587458,-22327.914499999995
2546.01,2572.52,2538.06,2560.07,302.8323,45.564480414361825,-3.025794995839533,4.8901563132190775,2589.822351619445,2585.7182,2596.9,2660.4547096601723,2533.345290339828,9.566121067964941,-22025.082199999997
2558.65,2580.67,2557.04,2567.98,195.192,46.82706922848989,-4.292302129057589,3.0536646247637442,2587.742127655688,2585.8994000000002,2597.4669999999996,2659.7647922882406,2535.1692077117586,8.95043933971972,-21829.890199999998
2567.98,2633.26,2560.5,2613.67,579.9577,53.531576436800364,-1.5908783487689107,2.1247560300572133,2590.2114488313364,2586.2236000000003,2599.3175,2661.23065461991,2537.40434538009,9.374265121025832,-21249.9325
2614.63,2662.35,2603.09,2653.01,462.3153,58.39577786736952,3.6819850500187385,2.4362018340495184,2596.192263228352,2587.6334,2602.3675,2668.4123765233835,2536.322623476616,10.287248017461689,-20787.6172
2653.29,2673.59,2634.36,2646.77,422.7882,57.369953462673045,7.27340811117665,3.4036430894749445,2601.0091905399377,2589.231,2604.0135,2672.7087348492164,2535.3182651507836,11.32590510842699,-21210.4054
2646.79,2653.51,2637.14,2641.2,104.519,56.417247762388406,9.559982781757299,4.634911027931416,2604.836886678991,2589.9952,2606.8,2676.7697923391884,2536.830207660812,12.290372407180485,-21314.9244
2640.89,2652.35,2624.06,2630.3,155.6692,54.50957852561,10.372997321023831,5.7825282865498995,2607.261945090516,2590.4346,2608.379,2678.970724699069,2537.787275300931,12.791122615717972,-21470.5936
2629.04,2702.75,2624.53,2699.27,254.6694,63.028373226072105,16.39364407035191,7.904751443310301,2616.0246169866573,2592.4298,2613.3810000000003,2694.118881542615,2532.6431184573858,14.150869893775502,-21215.9242
2699.0,2704.56,2657.46,2670.52,341.0704,58.1407146235044,18.630405551218246,10.049882264891892,2621.214653464119,2593.8896,2615.583,2699.950449908062,2531.215550091938,15.442551460221306,-21556.9946
2670.53,2696.54,2650.22,2657.48,375.273,56.01882313012908,19.130313770685916,11.865968566050697,2624.6684959913455,2595.588,2617.577,2703.903244699914,2531.2507553000864,16.40524765341082,-21932.267600000003
2657.77,2696.91,2657.77,2679.08,235.8588,58.707129281706095,21.02704740393665,13.69818433362789,2629.8505439921696,2597.5026,2620.2470000000003,2710.6189923648335,2529.875007635167,17.30617325403084,-21696.4088
2678.62,2723.67,2658.74,2687.11,280.4399,59.69348508867061,22.91403760202229,15.54135498730677,2635.303825516725,2599.89,2625.175,2718.786689761427,2531.563310238573,18.63399469317957,-21415.9689
2687.92,2705.01,2578.25,2583.56,393.7617,44.824194098184385,15.870921231838565,15.60726823621313,2630.3758421341795,2600.1816,2623.5009999999997,2718.816609193823,2528.1853908061767,17.54822193122587,-21809.7306
2583.6,2605.45,2562.83,2596.48,644.3986,46.61113865470794,11.202600187029475,14.726334626376401,2627.147666692829,2600.7036000000003,2623.0595000000003,2718.7889628575217,2527.330037142479,16.39656091180869,-21165.332
2596.25,2597.01,2544.62,2570.42,657.2214,43.54760109151573,5.338558340674808,12.848779369236084,2621.745031769702,2600.6166,2620.9545000000003,2719.3332229993844,2522.575777000616,15.724044691441648,-21822.553399999997
2570.18,2575.33,2520.25,2541.09,806.1011,40.33444435440003,-1.6563298106366346,9.94775753326154,2614.0636001725875,2600.0242,2616.6099999999997,2720.862916314074,2512.3570836859253,15.598766228160732,-22628.654499999997
2539.49,2561.78,2506.93,2522.24,850.359,38.374711930358046,-8.621483435616938,6.233909339485845,2605.3184953942455,2598.7484,2609.5825,2719.2444735140184,2499.9205264859816,15.74268804087454,-23479.013499999997
2522.84,2544.97,2363.31,2404.03,1997.401,28.89375404570535,-23.41011965535199,0.30510354051827804,2586.1481624995554,2595.4102,2599.654,2741.3299082412714,2457.9780917587286,17.81628302104229,-25476.4145
2403.58,2419.32,2352.11,2381.07,1038.5845,27.47394336941295,-36.561442965339666,-7.068205760653311,2566.616908928169,2591.8037999999997,2592.5834999999997,2760.6213613616255,2424.545638638374,19.84803513222775,-26514.999
2383.61,2400.35,2215.05,2266.86,2376.6233,21.748880041495838,-55.559300909457306,-16.76642479041411,2538.068631887391,2586.328,2578.6105,2798.2621363221288,2358.958863677871,22.74039393501149,-28891.6223
2263.84,2326.71,2250.08,2321.07,2161.9915,29.281597797817113,-65.48606367582306,-26.5103525674959,2517.4020955171636,2581.79,2566.6605,2813.3836305309424,2319.9373694690576,25.42615568045353,-26729.6308
2321.7,2332.77,2245.9,2295.01,1660.7647,27.89159958347892,-74.59602238251091,-36.127486530498906,2496.2218959441007,2576.4896,2553.012,2826.664384502654,2279.3596154973466,27.768242597349165,-28390.3955
2294.71,2350.0,2268.63,2348.36,828.4897,34.72320807437801,-76.62751684065643,-44.22749259253041,2482.139810616091,2570.8523999999998,2539.7465,2825.7925508571793,2253.700449142821,29.502187033387486,-27561.9058
2349.61,2409.28,2336.69,2371.29,599.9747,37.46548438798311,-75.5167217085409,-50.48533841573251,2471.5826857955108,2565.6498,2525.6605000000004,2815.7268303780497,2235.594169621951,29.740801939804225,-26961.9311
2371.78,2384.72,2348.23,2370.84,314.5134,37.43224970950193,-73.8217486368435,-55.152620459954704,2461.9881442911765,2561.1546,2511.864,2803.8185814266108,2219.9094185733893,29.962372924334055,-27276.4445
2369.73,2385.82,2358.27,2365.76,307.3753,37.03287237864678,-72.05774695802802,-58.53364575956937,2452.823559120588,2556.1372,2498.092,2790.3290976860867,2205.8549023139135,30.142399613958055,-27583.8198
2366.06,2376.67,2339.91,2349.16,460.4149,35.69274378268169,-71.1787399793775,-61.062664603531,2442.9508392043417,2551.2963999999997,2484.035,2776.5285577751874,2191.5414422248123,30.533602581965575,-28044.2347
2349.22,2350.6,2259.39,2311.46,1120.8976,32.790554204110904,-72.68631297354705,-63.38739427753421,2430.4279021372618,2546.411,2464.6445,2748.7918569452772,2180.4971430547225,31.724282086269767,-29165.1323
2311.11,2315.64,2158.82,2185.89,1876.284,25.386390300476208,-83.05610591230015,-67.3211366044874,2407.1385781241893,2538.8704000000002,2440.4129999999996,2732.739748765805,2148.086251234194,33.56476457139787,-31041.4163
2186.67,2269.24,2147.08,2224.27,1395.7348,30.548338770779395,-87.17242680833442,-71.29139464525682,2389.7225230647427,2532.2508,2418.7525,2707.71298483311,2129.79201516689,35.34638553497111,-29645.681500000002
2224.87,2259.34,2207.43,2226.49,508.5861,30.846357365506506,-89.22695256097268,-74.8785062284,2374.176568487148,2526.3948,2396.123,2670.5108223317966,2121.7351776682035,37.000747858289124,-29137.095400000002
2224.67,2264.37,2198.56,2248.61,705.0393,33.89034207031209,-88.05523396191757,-77.51385177510352,2362.217847678848,2520.2342000000003,2374.198,2620.7404603267864,2127.6555396732133,38.59776263506763,-28432.0561
2248.88,2271.54,2237.73,2246.0,915.0524,33.701837858809,-86.3419474930065,-79.27947091868413,2351.1494812332435,2513.621,2357.32,2590.051977261366,2124.588022738634,39.88092513350595,-29347.108500000002
2246.26,2257.26,2196.19,2229.64,1130.5323,32.4822348624175,-85.32074644194518,-80.48772602333634,2339.5771496872203,2506.3736,2338.978,2550.2583652590192,2127.697634740981,41.37866277142649,-30477.6408
2229.2,2243.52,2188.23,2201.16,843.5088,30.41854378592531,-85.82025278151878,-81.55423137497283,2326.394564002723,2498.1198,2320.5150000000003,2511.2020305500205,2129.82796944998,42.82523948547978,-31321.1496
2201.35,2221.94,2143.42,2218.23,1009.7945,33.15958849022272,-83.87188592185112,-82.01776228434849,2316.093176954845,2490.775,2304.3720000000003,2470.7478875077277,2137.996112492273,44.46433978521568,-30311.3551
2218.66,2224.88,2044.47,2065.14,2409.0256,24.020503792722963,-93.60189039451188,-84.33458790638119,2292.192874387717,2480.1034,2281.517,2447.4827456344037,2115.551254365596,46.48576632198268,-32720.3807
2065.76,2074.08,1998.95,2023.43,2189.0973,22.223365687560758,-103.48571850962253,-88.16481402702945,2266.5964101603154,2468.5874000000003,2262.487,2453.3166570347057,2071.6573429652944,48.54158686520821,-34909.478
2022.93,2067.11,1994.65,2043.39,1629.6717,25.110873298447174,-108.4578833461378,-92.22342789085113,2245.338656811714,2456.9256000000005,2245.603,2450.698084494931,2040.5079155050687,50.466926213918555,-33279.806300000004
2042.95,2141.49,2023.46,2138.15,1997.3309,37.05800600114886,-103.55826453319514,-94.49039521931994,2235.1302133058366,2447.3366,2239.1675,2449.2084209534723,2029.1265790465275,50.41012458474395,-31282.475400000003
2138.64,2173.0,2116.25,2151.81,1558.3678,38.57915254979276,-97.44969407253438,-95.08225498996282,2227.194954895757,2437.8592,2230.7045,2440.5028833564566,2020.906116643543,49.684812971317854,-29724.107600000003
2151.5,2158.61,2120.72,2156.48,729.2001,39.12084160873094,-91.1807036082264,-94.30194471361554,2220.460197286637,2429.2178000000004,2223.778,2433.773885350124,2013.7821146498752,49.01130933027934,-28994.9075
2157.33,2192.68,2133.33,2181.98,540.3166,42.122439163175436,-83.19581702099731,-92.0807191750919,2216.7954165926717,2420.5166,2215.459,2418.108274452149,2012.8097255478506,47.653370292879096,-28454.590900000003
2181.63,2198.61,2144.63,2147.97,540.4204,39.336745335588965,-78.70479970027964,-89.40553528012946,2210.240615012417,2411.3698,2204.2929999999997,2395.6625459679576,2012.923454032042,46.2668784217072,-28995.011300000002
2149.47,2160.51,2095.02,2106.39,686.1097,36.18593537408619,-77.60619866894467,-87.0456679578925,2200.35008024933,2401.2472,2191.0705,2370.7713178584117,2011.369682141588,45.53598371817873,-29681.121000000003
2107.0,2109.35,2068.84,2097.7,584.324,35.54513330148781,-76.55428961397911,-84.94739228910983,2190.573882130346,2390.6416,2177.6675,2342.6346121011147,2012.7003878988853,45.12286146175903,-30265.445000000003
2097.21,2155.1,2093.26,2145.1,547.8989,41.61815925398052,-71.07653420494398,-82.17322067227667,2186.2430362131704,2380.2878,2167.4645,2312.8190188117023,2022.1099811882975,43.754992716996995,-29717.546100000003
2144.92,2157.68,2115.1,2140.49,486.6653,41.21145878117494,-66.34260578812246,-79.00709769544584,2181.8856041928684,2371.0456,2158.916,2288.6627250298884,2029.1692749701122,42.4312682466282,-30204.211400000004
2138.91,2152.3,2124.29,2142.45,279.5914,41.47332860975905,-61.72129314487847,-75.54993678533236,2178.129832364976,2363.445,2156.744,2286.0654940216104,2027.42250597839,41.202095524142884,-29924.620000000003
2142.29,2156.38,2139.42,2144.68,241.3275,41.791027857015756,-57.21933830307944,-71.88381708888178,2174.9441340445023,2355.4122,2152.7645,2278.374447930016,2027.1545520699844,39.96412751905604,-29683.292500000003
2144.48,2182.14,2131.36,2162.03,373.4993,44.323326598697065,-51.65604789080862,-67.83826324926716,2173.7142165164546,2347.4514,2149.5415000000003,2270.6463641920764,2028.4366358079242,38.209343802888874,-29309.793200000004
2161.07,2211.06,2098.0,2151.5,1148.7203,43.09787972316418,-47.54867166591475,-63.78034493259668,2171.5985768482205,2339.1218,2144.686,2256.9799812099523,2032.3920187900478,37.10620693756268,-30458.513500000005
2152.64,2433.24,2136.51,2402.44,3842.903,66.71531703650342,-23.770770957910372,-55.77843013765942,2193.583474291247,2334.8972,2152.508,2306.1300136047603,1998.8859863952391,36.201211768263256,-26615.610500000006
2402.24,2453.81,2396.0,2420.53,1483.1577,67.75434881445287,-3.427392671491816,-45.3082226444259,2215.197429120652,2330.2476,2162.0525000000002,2352.873417498532,1971.2315825014684,35.56012979902965,-25132.452800000006
2421.06,2425.58,2322.77,2344.39,870.9126,59.35576092220331,6.4763640221008245,-34.95130531112056,2227.5014834901135,2324.2,2169.214,2375.492907540208,1962.935092459792,33.83802556468019,-26003.365400000006
2344.15,2358.94,2260.0,2293.22,952.7442,54.46915866854011,10.079975516828654,-25.945049145530714,2233.7603898243883,2317.2404,2172.9635000000003,2385.3069403295326,1960.6200596704678,31.421326208992635,-26956.109600000007
2293.53,2295.13,2230.58,2254.72,948.0852,51.06288558089888,9.717221268916546,-18.812595062641265,2235.7565431744465,2309.7288,2182.4425,2391.58832117504,1973.2966788249598,29.52869268704025,-27904.19480000001
2254.25,2281.56,2164.09,2181.81,1736.3557,45.28706111078891,3.506092199824252,-14.348857610148162,2230.6187771578325,2299.3795999999998,2190.3615,2386.4079670709016,1994.3150329290984,28.498612479956638,-29640.55050000001
2182.6,2189.35,2002.69,2014.72,2532.1442,35.40368815734905,-14.729249289633572,-14.424935946045245,2210.0569888570863,2286.2636,2188.928,2389.6164662953556,1988.2395337046441,28.868519275364186,-32172.694700000007
2014.7,2072.14,2003.79,2049.16,1750.7647,38.3883245615178,-26.100992629924804,-16.76014728282116,2194.733466108792,2274.0971999999997,2184.4785,2393.2559078078903,1975.7010921921103,29.212004156814054,-30421.930000000008
2049.28,2066.31,1910.64,1980.38,2128.3077,34.918387470136864,-40.19975459021134,-21.448068744299196,2174.318850288907,2260.1232,2175.907,2402.6489611011198,1949.1650388988803,30.13598559339,-32550.23770000001
1981.11,2023.84,1972.0,1982.04,924.9065,35.070930448841466,-50.65525464923667,-27.28950592528669,2156.0065788328207,2246.0218000000004,2167.185,2409.154057649902,1925.2159423500982,30.993968355924807,-31625.331200000008
1982.62,2014.31,1973.74,1994.39,1306.2484,36.26777176575922,-57.284432705177096,-33.28849128126477,2140.6145237058854,2234.2384,2157.8054999999995,2411.034583596219,1904.5764164037798,31.790666635421417,-30319.082800000007
1993.63,2056.22,1929.89,1970.03,2297.519,34.901199032587726,-63.76866699168113,-39.38452642334804,2124.3683785910393,2221.7094,2148.9085,2415.068081099349,1882.748918900651,32.819081412699695,-32616.601800000008
1970.68,2054.17,1893.2,2051.41,2305.0414,42.672598272475646,-61.63034722194243,-43.833690583066925,2117.419961582369,2211.3291999999997,2146.1595,2415.1396508271214,1877.179349172879,34.001622254025705,-30311.56040000001
2051.41,2092.53,2005.29,2043.7,1204.1505,42.15910005705264,-59.8677280607867,-47.04049807861088,2110.3990128602386,2201.3814,2143.4595,2415.3989909515362,1871.5200090484636,34.43284219978883,-31515.71090000001
2044.02,2065.71,2030.79,2034.6,509.9476,41.52397323838549,-58.53043124722262,-49.33848471233323,2103.1800592545014,2191.6286,2137.9345000000003,2413.975301583717,1861.893698416284,34.83326072085459,-32025.65850000001
2035.72,2076.87,2032.84,2068.71,365.4655,44.87619919798694,-54.09465247594335,-50.28971826505526,2099.8971964683587,2184.9222,2134.3455000000004,2412.0217514493825,1856.669248550618,34.99849543740685,-31660.19300000001
2068.88,2126.83,2068.46,2078.76,1120.0693,45.860969468408655,-49.201154550001775,-50.07200552204456,2097.884130138039,2178.876,2131.161,2409.8514186296698,1852.4705813703304,34.26487087895243,-30540.12370000001
2077.95,2088.44,2014.46,2033.04,1095.9611,42.17012686305486,-48.45369999776767,-49.74834441718919,2091.708498696321,2174.1996000000004,2125.5789999999997,2407.4170882634216,1843.7409117365778,34.096317053795765,-31636.08480000001
2031.88,2063.12,2008.76,2056.25,914.4605,44.607311008809425,-45.464398567980425,-48.89155524734743,2088.331498820481,2168.9032,2120.29,2403.1616685707145,1837.4183314292854,33.99195831534561,-30721.62430000001
2056.9,2088.01,2051.88,2077.12,410.0409,46.77925704031283,-40.939397179195566,-47.30112363371706,2087.2637370280545,2164.5454,2116.571,2399.659279510085,1833.4827204899148,33.4402599892516,-30311.58340000001
2077.27,2126.24,2069.86,2121.59,561.8004,51.172548374458735,-33.38015794662397,-44.51693049629844,2090.5329049301445,2160.01,2102.5285000000003,2353.548474924268,1851.5085250757331,32.264486874358155,-29749.78300000001
2122.25,2146.51,2109.34,2117.43,420.3214,50.75050188058361,-27.409128257895645,-41.09537004861789,2093.0945330320355,2154.9328,2087.3734999999997,2292.0970986665416,1882.6499013334578,30.835868843999382,-30170.10440000001
2117.28,2138.08,2110.0,2129.0,493.893,51.93777820208478,-21.495653393417797,-37.17542671757787,2096.5141013146986,2150.096,2076.604,2245.6687218552083,1907.539278144791,29.509294958666235,-29676.21140000001
2128.83,2129.48,2041.2,2088.48,1232.6939,47.60905039805266,-19.849989002234906,-33.71033917450928,2095.748948808537,2144.5504,2066.367,2203.507092912244,1929.2269070877564,29.135733588261377,-30908.90530000001
2088.69,2093.27,2017.83,2036.11,845.6892,42.660268486625554,-22.512103920798836,-31.470692123767193,2090.0690489220096,2138.2894,2055.4365000000003,2162.287931674913,1948.5850683250874,29.0468896417103,-31754.59450000001
2036.29,2068.03,2032.11,2042.97,601.5973,43.48891379576976,-23.79402183225693,-29.93535806546514,2085.5834252151517,2132.9195999999997,2048.4945,2138.2803196987606,1958.7086803012387,28.964391691341444,-31152.99720000001
2042.97,2064.91,1950.0,1987.75,1614.9364,38.647309851088046,-28.9322307733446,-29.734732607041035,2076.265956147042,2128.9568,2047.1460000000002,2139.68818009091,1954.6038199090904,29.726095881446103,-32767.933600000008
1988.31,2026.93,1985.45,2025.74,498.1334,43.32229793401014,-29.597639706979407,-29.707314027028712,2071.453960323514,2124.9862000000003,2045.975,2138.97716266291,1952.97283733709,30.43339262940043,-32269.80020000001
2025.15,2036.07,2008.33,2025.74,870.3002,43.32229793401014,-29.781676453194905,-29.722186512261953,2067.1002498165126,2120.9712,2048.243,2136.8442257476067,1959.641774252393,30.884918562924955,-31399.500000000007
2026.95,2081.07,1997.99,2033.35,1971.8477,44.308175700045325,-28.979406935805855,-29.573630596970734,2063.885940310178,2116.666,2050.8085,2134.424544459054,1967.1924555409462,30.34318782809995,-29427.65230000001
2033.32,2040.37,1975.82,2008.8,1345.1385,41.783162409336434,-29.979003103825107,-29.65470509834161,2058.639660280637,2111.922,2051.529,2133.4185585284135,1969.6394414715862,30.11193072476024,-30772.79080000001
2008.85,2017.04,1950.61,1977.39,1045.0132,38.74119903695041,-32.92616245935233,-30.308996570543755,2050.9015973967666,2106.877,2051.897,2132.3722071384627,1971.4217928615371,30.195384639102212,-31817.80400000001
1977.01,1990.0,1944.5,1975.33,277.9962,38.543008800851915,-35.02429400616893,-31.252056057668792,2043.7043024065983,2102.3603999999996,2048.093,2135.218374971809,1960.9676250281905,30.34517006831218,-32095.800200000012
1974.31,1988.07,1968.59,1975.48,158.0292,38.56765301799087,-36.25702619804861,-32.25305008574476,2037.206749796446,2097.5054,2044.682,2137.391013283382,1951.972986716618,30.484256538292865,-31937.77100000001
1975.27,1980.18,1965.0,1977.78,218.8881,38.971759523098534,-36.62618075068326,-33.12767621873246,2031.5470593396415,2095.7582,2041.841,2138.987910377933,1944.6940896220665,30.661462889158333,-31718.88290000001
1978.88,2030.71,1975.33,2015.52,543.3064,45.326978941474195,-33.487413739206886,-33.19962372282735,2030.0206727358661,2095.6,2039.1815,2136.1526339058078,1942.210366094192,29.582799091227454,-31175.57650000001
2015.25,2063.94,1996.94,2055.58,585.6276,51.14293129546995,-27.45097333147828,-32.049893644557535,2032.4548943800694,2095.8437999999996,2038.0224999999998,2133.618097780327,1942.4269022196727,27.880891465181328,-30589.94890000001
2055.01,2055.43,2026.44,2035.46,308.4508,48.36040418483497,-24.013751093725205,-30.44266513439107,2032.741094915301,2093.79,2038.1435000000001,2133.7196893516275,1942.567310648373,26.30054866956707,-30898.39970000001
2035.04,2043.34,2010.99,2020.0,157.4382,46.27694652090313,-22.280386080172548,-28.81020932354737,2031.5276573043197,2091.1538,2036.3310000000001,2131.839824702108,1940.8221752978918,25.127573425711283,-31055.83790000001
2019.67,2028.98,2006.39,2018.0,164.0732,46.00084692242992,-20.82797319399674,-27.213762097637243,2030.2393089896225,2088.3842,2033.375,2127.297523709587,1939.452476290413,24.12742567105724,-31219.91110000001
2018.18,2020.29,1966.78,1983.69,372.9638,41.43383999727484,-22.18966710717541,-26.20894309954488,2025.8060414668012,2084.4184,2026.4800000000002,2113.477810087253,1939.4821899127473,23.920440008398582,-31592.87490000001
1982.93,1983.11,1925.28,1936.63,1120.9059,36.13469158335019,-26.757721687504272,-26.31869881713676,2017.3130851366298,2080.1916,2017.44,2102.304342099479,1932.575657900521,24.36792735942234,-32713.78080000001
1935.92,1946.93,1844.26,1881.77,1823.2339,31.135544374296956,-34.4080468238019,-27.93656841846979,2004.404219885522,2075.6992,2005.0785000000003,2093.2990922162,1916.8579077838006,25.745501464799304,-34537.014700000014
1882.75,1897.48,1833.94,1860.68,980.3455,29.448817025336297,-41.69216997248168,-30.687688729272168,1990.7161989440438,2070.9588,1993.6884999999997,2093.9031087702615,1893.473891229738,27.128440415486903,-35517.36020000002
1861.36,1909.69,1838.52,1900.16,775.1071,36.39526977502773,-43.77457790979497,-33.305066565376734,1982.091799044611,2066.06,1986.891,2092.946377591032,1880.835622408968,28.08295028814892,-34742.253100000016
1900.55,1918.43,1895.95,1917.96,628.9404,39.29725156216386,-43.48729549133918,-35.341512350569225,1975.98400865941,2061.6094,1980.6405,2087.4711782669483,1873.8098217330519,28.729135492511926,-34113.31270000002
1917.91,1986.87,1894.06,1960.83,1545.9525,45.72056018281727,-39.34680589863069,-36.142571060181524,1974.5407697394662,2057.9770000000003,1979.2945,2086.4109279603094,1872.1780720396905,27.684400277631863,-32567.360200000017
1961.9,1969.41,1842.8,1862.5,2038.7286,36.24654131960021,-43.498424526581175,-37.613741753461454,1963.8702202404693,2052.3334,1971.1325000000002,2087.340117284651,1854.9248827153492,27.446168703743762,-34606.08880000002
1862.41,1868.83,1671.49,1724.77,4178.9984,27.614900250118467,-57.242417189202115,-41.53947684060959,1941.0987706937578,2043.5882000000001,1956.084,2111.4573612173444,1800.7106387826555,28.848015310031233,-38785.08720000002
1724.83,1757.39,1701.8,1720.75,1279.4577,27.409730300447137,-67.6788511306952,-46.76735169862671,1920.1131734848284,2034.9732000000001,1940.4540000000002,2122.239877163148,1758.6681228368527,30.1497300158696,-40064.54490000002
1721.26,1743.53,1618.42,1704.19,5270.1492,26.53512837542641,-76.40530107197105,-52.69494157329558,1899.5490617243686,2021.0082,1925.2235,2131.0101200970666,1719.4368799029332,31.906535443416566,-45334.69410000002
1704.53,1764.56,1701.2,1749.08,1450.026,32.79520809223095,-78.79057893397385,-57.91406904543123,1885.2186748934762,2007.5792,1913.8080000000002,2131.725223330269,1695.8907766697316,33.11910299844073,-43884.668100000024
1748.86,1771.69,1744.95,1756.99,1477.9574,33.864621305399794,-79.13049088928688,-62.15735341420236,1873.0064201417165,1995.8311999999999,1902.891,2129.104568107605,1676.6774318923956,34.0999636302965,-42406.710700000025
1756.94,1798.26,1687.11,1751.55,3111.2806,33.470154806345334,-78.92899181280245,-65.51168109392239,1861.4391420329816,1984.9978,1891.6945,2124.4993947487433,1658.8896052512566,35.41507794176219,-45517.99130000002
1751.69,1796.84,1726.36,1788.02,1453.2184,38.63114977723599,-74.96235872652187,-67.40181662044229,1854.4468427917452,1975.6638,1882.2064999999998,2115.67077600593,1648.7422239940695,36.636255516694625,-44064.772900000025
1787.24,1790.65,1756.9,1762.45,620.1619,36.493613755119846,-73.04009794694002,-68.52947288574184,1845.6852387163408,1967.2766000000001,1869.5529999999999,2100.1586155516875,1638.9473844483123,37.77020612198902,-44684.934800000025
1762.7,1771.79,1713.67,1714.8,676.1499,32.84625465371127,-74.50282698918272,-69.72414370643003,1833.219977886213,1961.2782,1852.514,2075.866029531796,1629.161970468204,39.12989443383343,-45361.08470000002
1714.89,1758.7,1699.88,1752.84,974.5134,38.159917555174054,-71.76527479163292,-70.1323699234706,1825.5647418970498,1955.3518,1838.3830000000003,2049.0498505578703,1627.7161494421305,40.48541809062734,-44386.57130000002
1753.06,1792.08,1716.07,1758.48,2835.5411,38.9314683390823,-68.35271651957396,-69.77643924269128,1819.1757188592355,1950.9138,1825.307,2021.2063255832481,1629.407674416752,40.9217346640741,-41551.030200000016
1758.99,1784.42,1677.7,1712.32,2434.8189,35.07440997549563,-68.58239061958943,-69.53762951807091,1808.9989837297844,1945.5194000000001,1810.023,1990.4924908397843,1629.5535091602155,41.64232820100347,-43985.849100000014
1712.21,1736.82,1707.09,1725.17,1005.6814,36.94716954294433,-66.9556977849054,-69.02124317143782,1801.0152709936144,1940.135,1797.0969999999998,1962.3509626271352,1631.8430373728643,42.31145077100932,-42980.16770000001
1725.54,1759.27,1721.14,1753.13,714.4277,40.93911666828042,-62.687768096364834,-67.75454815642323,1796.4547689942226,1935.7969999999998,1787.922,1941.1044972507316,1634.7395027492685,42.35969408842111,-42265.74000000001
1754.77,1761.14,1729.6,1733.57,491.7057,39.07531765567541,-60.18989990054138,-66.24161850524686,1790.4657433757252,1929.4402000000002,1780.512,1929.0871783575242,1631.9368216424757,42.35604587106108,-42757.44570000001
1733.7,1738.13,1708.78,1723.14,661.4162,38.07978560729757,-58.37897866563071,-64.66909053732363,1784.0537678161322,1923.029,1773.6350000000002,1919.4373962079155,1627.832603792085,42.57441139256898,-43418.86190000001
1723.15,1752.95,1703.09,1750.38,1281.1944,42.22013266626551,-54.12188677314339,-62.55964978448758,1780.8467423098339,1917.3446000000001,1766.146,1900.087935688453,1632.204064311547,42.36568951732209,-42137.66750000001
1749.95,1771.13,1718.06,1727.07,1802.9779,39.769520933015905,-52.02927190839546,-60.45357420926916,1775.7251478041353,1910.5118,1756.6015,1871.805409877093,1641.3975901229069,41.67576541837131,-43940.64540000001
1727.88,1730.4,1677.7,1707.27,1280.2077,37.764380126038944,-51.37631984161726,-58.63812333573878,1769.2056099180272,1903.082,1743.9235,1813.0167518482738,1674.8302481517264,41.54592158191104,-45220.85310000001
1707.13,1735.53,1695.44,1718.61,660.0068,39.64138889465867,-49.374647198510274,-56.78542810829309,1764.3869804020246,1896.7934,1736.729,1780.1215283426623,1693.3364716573378,41.2821185185211,-44560.846300000005
1718.12,1748.67,1714.99,1742.46,531.8269,43.500871126472965,-45.34114701147769,-54.49657188893001,1762.2986965542127,1890.5176,1737.6135000000002,1780.7150949933268,1694.5119050066735,40.66253873455687,-44029.019400000005
1742.46,1758.81,1741.04,1747.09,377.0659,44.24618920563129,-41.294944334896854,-51.85624637812339,1760.8502492633354,1883.9170000000001,1738.9305,1781.4968578306718,1696.364142169328,39.796910184389176,-43651.9535
1747.18,1754.0,1740.58,1747.37,638.5625,44.29404816236774,-37.631908684186556,-49.01137883933602,1759.5664160001606,1876.4326,1741.0895,1780.6636615068326,1701.5153384931675,39.00074320251552,-43013.391
1746.9,1785.71,1728.16,1768.44,1640.6737,47.91710365136256,-32.65235757683013,-45.73957458683484,1760.4115192382405,1869.4528,1742.0575000000001,1783.2789327136857,1700.8360672863146,37.343402730174766,-41372.717300000004
1768.79,1788.91,1760.0,1778.65,1006.8245,49.626799362314195,-27.564420298111372,-42.104543729090146,1762.1485174060272,1862.4458,1743.1405,1786.9322944250853,1699.3487055749147,35.71560533053101,-40365.8928
1778.67,1779.19,1755.35,1757.16,366.5789,46.18990546559808,-24.978322198851856,-38.679299423042494,1761.673420510215,1855.8194,1743.4209999999998,1787.4956171392212,1699.3463828607785,34.30496704116223,-40732.4717
1757.91,1768.33,1751.05,1765.85,316.2793,47.76525659339787,-21.974304346738336,-35.33830040778166,1762.0711899854325,1850.4142000000002,1742.3125,1782.8150262788497,1701.8099737211503,33.092298224500404,-40416.1924
